SID;DID;TID;VILL_CODE;C_CODE01;NAME;UID;UID_1;LOC_CODE;State_Code;State_Name;District_C;Dist_Name;Tehsil_Cod;Thsil_Name;Block_Code;Nyay_Panch;Village_Co;NAME_1;AREA;RES_HOUSE;HOUSEHOLDS;T_POPLN;T_M_POPLN;T_F_POPLN;POPLN_M6;POPLN_F6;M_SC;F_SC;M_ST;F_ST;M_LITERATE;F_LITERATE;T_M_WORKER;T_F_WORKER;M_INDCAT1;F_INDCAT1;M_INDCAT2;F_INDCAT2;M_INDCAT3;F_INDCAT3;M_INDCAT4;F_INDCAT4;M_INDCAT5A;F_INDCAT5A;M_INDCAT5B;F_INDCAT5B;M_INDCAT6;F_INDCAT6;M_INDCAT7;F_INDCAT7;M_INDCAT8;F_INDCAT8;M_INDCAT9;F_INDCAT9;M_MARGINAL;F_MARGINAL;M_NON_WORK;F_NON_WORK;State_Co_1;State_Na_1;District_1;Dist_Name_;Tehsil_C_1;Thsil_Na_1;Block_co_1;Village__1;Village_Na;MRGD_IN_TN;EDU_INST;RANG_EDU;P_SCH;M_SCH;H_SCH;PU_COLL;GR_COLL;IND_SCH;TR_SCH;ADLT_LT_CN;OTH_SCH;MED_INST;RANG_MED;H_CNTR;MCW_CNTR;MH_CNTR;CWC_CNTR;HC_CNTR;PHC_CNTR;PHS_CNTR;DISP_CNTR;FPC_CNTR;TB_CNTR;NH_CNTR;RP_CNTR;SMP_CNTR;CHW_CNTR;OTH_CNTR;DRNK_WAT;RANG_WAT;TAP;WELL;TANK;TUBE_WELL;HAND_PUMP;RIVER_WAT;FOUNTAIN;CANAL;LAKE;SPRING;NALA;OTH_FAC;PNT_FAC;RANG_PNT;PO;TO;PTO;PHONE;MRKT_FAC;RANG_MRKT;MK_MON;MKT_TUE;MK_WED;MK_THU;MK_FRI;MK_SAT;MK_SUN;MK_DAILY;MK_FORT;MK_MONTHLY;COMM_FAC;RANG_COMM;COMM_BS;TX_TEMP_FC;COMM_RS;COMM_NW;APP_PR;APP_KR;APP_NR;APP_NC;APP_NW;APP_FP;NEAR_TOWN;DIST_N_TWN;POWER_SUPL;POWER_ED;POWER_EAG;POWER_EO;POWER_EA;FOREST;IRR_GC;IRR_PC;IRR_W;IRR_WE;IRR_TW;IRR_TWE;IRR_TK;IRR_R;IRR_L;IRR_WF;IRR_O;IRR_TOTAL;UN_IRRIGAT;CULT_WASTE;N_AV_CULT;Area_vill_;HOUSEHOLD;TOT_POPLN;res_house_;FOUNT_IRR;NOT_AVAIL;loc_code_v;AGRI_LAND;ST_TOWN;CHK;CHC_CNTR
14;05;0002;00145700;1405000200145700;Kang Samaram;260013;260013;5e+16;14;Manipur;5;Thoubal;10;THOUBAL;10;10;37;KANG SAMARAM;0;376;382;2265;1172;1093;258;256;0;0;0;0;423;170;518;447;403;55;65;296;0;0;0;0;0;93;3;1;0;0;2;1;3;0;42;1;12;85;642;561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;05;0001;00139800;1405000100139800;Hayel;260014;260014;5e+16;14;Manipur;5;Thoubal;20;KAKCHING;20;20;18;HAYEL;0;164;173;1244;615;629;161;171;0;0;1;0;344;95;231;101;189;100;0;0;0;0;0;0;0;0;1;0;0;0;2;0;5;0;34;1;0;126;384;402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;06;0004;00162300;1406000400162300;Hangoon;260015;260015;7e+16;14;Manipur;7;IMPHAL;40;IMPHAL WEST II;40;40;24;HANGOOL;0;101;101;591;302;289;37;37;0;0;0;0;152;81;142;116;135;109;0;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;7;0;5;48;155;125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;05;0002;00145500;1405000200145500;Kangdabi;260016;260016;5e+16;14;Manipur;5;Thoubal;10;THOUBAL;10;10;61;KANGDABI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;05;0002;00145400;1405000200145400;Chingdompok;260018;260018;5e+16;14;Manipur;5;Thoubal;10;THOUBAL;10;10;44;CHINGDOMPOK;0;159;162;921;461;460;90;84;0;0;0;0;229;123;192;42;153;26;1;4;1;0;0;0;2;2;0;1;5;0;1;6;4;0;25;3;6;179;263;239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;06;0004;00162400;1406000400162400;Thongam;260019;260019;7e+16;14;Manipur;7;IMPHAL;40;IMPHAL WEST II;40;40;25;THONGAM;0;112;112;857;409;448;53;66;0;0;0;0;256;174;179;186;140;111;0;0;2;0;0;1;1;54;2;0;2;0;13;17;1;0;18;3;0;0;230;262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;04;0002;00136500;1404000200136500;Ningthoukhong Kha;260020;260020;6e+16;14;Manipur;6;Bishnupur;10;BISHNUPUR;10;10;23;NINGTHOUKHONG KHA (KHUNOU);0;104;107;681;347;334;65;56;0;0;3;0;158;104;174;138;115;31;6;81;0;0;0;0;3;1;0;4;0;0;0;0;6;3;44;18;0;0;173;196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;04;0002;00136600;1404000200136600;Thinungei;260021;260021;6e+16;14;Manipur;6;Bishnupur;10;BISHNUPUR;10;10;24;THINUNGEI;0;472;510;2899;1473;1426;271;211;1;0;12;0;693;428;695;479;592;297;12;17;9;3;0;0;5;137;4;10;2;1;3;3;1;0;67;11;7;172;771;775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;05;0002;00142900;1405000200142900;Khongjom;260022;260022;5e+16;14;Manipur;5;Thoubal;10;THOUBAL;10;10;38;KHONGJOM;0;305;309;1671;838;833;157;158;0;0;0;0;539;256;369;230;126;32;134;171;9;0;0;0;5;7;9;4;4;0;5;6;9;0;68;10;20;197;449;406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;05;0002;00143000;1405000200143000;Chingtham;260023;260023;5e+16;14;Manipur;5;Thoubal;10;THOUBAL;10;10;39;CHINGTHAM;0;174;180;1079;564;515;93;82;0;0;0;0;411;178;222;243;141;60;16;8;6;0;0;0;9;170;1;0;1;0;0;0;4;1;44;4;77;61;265;211;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
