SID;DID;TID;VILL_CODE;C_CODE01;NAME;UID;UID_1;LOC_CODE;State_Code;State_Name;District_C;Dist_Name;Tehsil_Cod;Thsil_Name;Block_Code;Nyay_Panch;Village_Co;NAME_1;AREA;RES_HOUSE;HOUSEHOLDS;T_POPLN;T_M_POPLN;T_F_POPLN;POPLN_M6;POPLN_F6;M_SC;F_SC;M_ST;F_ST;M_LITERATE;F_LITERATE;T_M_WORKER;T_F_WORKER;M_INDCAT1;F_INDCAT1;M_INDCAT2;F_INDCAT2;M_INDCAT3;F_INDCAT3;M_INDCAT4;F_INDCAT4;M_INDCAT5A;F_INDCAT5A;M_INDCAT5B;F_INDCAT5B;M_INDCAT6;F_INDCAT6;M_INDCAT7;F_INDCAT7;M_INDCAT8;F_INDCAT8;M_INDCAT9;F_INDCAT9;M_MARGINAL;F_MARGINAL;M_NON_WORK;F_NON_WORK;State_Co_1;State_Na_1;District_1;Dist_Name_;Tehsil_C_1;Thsil_Na_1;Block_co_1;Village__1;Village_Na;MRGD_IN_TN;EDU_INST;RANG_EDU;P_SCH;M_SCH;H_SCH;PU_COLL;GR_COLL;IND_SCH;TR_SCH;ADLT_LT_CN;OTH_SCH;MED_INST;RANG_MED;H_CNTR;MCW_CNTR;MH_CNTR;CWC_CNTR;HC_CNTR;PHC_CNTR;PHS_CNTR;DISP_CNTR;FPC_CNTR;TB_CNTR;NH_CNTR;RP_CNTR;SMP_CNTR;CHW_CNTR;OTH_CNTR;DRNK_WAT;RANG_WAT;TAP;WELL;TANK;TUBE_WELL;HAND_PUMP;RIVER_WAT;FOUNTAIN;CANAL;LAKE;SPRING;NALA;OTH_FAC;PNT_FAC;RANG_PNT;PO;TO;PTO;PHONE;MRKT_FAC;RANG_MRKT;MK_MON;MKT_TUE;MK_WED;MK_THU;MK_FRI;MK_SAT;MK_SUN;MK_DAILY;MK_FORT;MK_MONTHLY;COMM_FAC;RANG_COMM;COMM_BS;TX_TEMP_FC;COMM_RS;COMM_NW;APP_PR;APP_KR;APP_NR;APP_NC;APP_NW;APP_FP;NEAR_TOWN;DIST_N_TWN;POWER_SUPL;POWER_ED;POWER_EAG;POWER_EO;POWER_EA;FOREST;IRR_GC;IRR_PC;IRR_W;IRR_WE;IRR_TW;IRR_TWE;IRR_TK;IRR_R;IRR_L;IRR_WF;IRR_O;IRR_TOTAL;UN_IRRIGAT;CULT_WASTE;N_AV_CULT;Area_vill_;HOUSEHOLD;TOT_POPLN;res_house_;FOUNT_IRR;NOT_AVAIL;loc_code_v;AGRI_LAND;ST_TOWN;CHK;CHC_CNTR
15;04;;;;THEKPUI;260445;260445;1.01e+16;15;Mizoram;1;Aizawl;120;EAST LUNGDAR;120;120;36;THEKPUI;0;31;31;187;95;92;24;23;0;0;95;92;55;43;33;23;31;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;62;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;MALSURI;260446;260446;2e+16;15;Mizoram;2;Lunglei;10;WEST BUNGHMUN;10;10;28;MALSURI;0;31;31;243;123;120;27;21;0;0;123;120;8;0;62;22;62;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;MUALMU;260447;260447;2e+16;15;Mizoram;2;Lunglei;20;LUNGSEN;20;20;12;MUALMU;0;13;13;65;32;33;4;11;0;0;32;33;17;3;20;16;20;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;04;;;;THEKTE;260449;260449;1.01e+16;15;Mizoram;1;Aizawl;120;EAST LUNGDAR;120;120;34;THEKTE;0;38;38;192;104;88;24;20;0;0;104;88;64;43;42;23;40;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;62;65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;PUTLUNGASIH;260451;260451;2e+16;15;Mizoram;2;Lunglei;20;LUNGSEN;20;20;14;PUTLUNGASIH;0;134;134;676;368;308;74;69;0;0;344;308;185;72;198;171;164;169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;2;0;0;170;137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;THILTLANG;260452;260452;2e+16;15;Mizoram;2;Lunglei;40;HNAHTHIAL;40;40;5;THILTLANG;0;181;181;956;498;458;94;69;0;0;489;455;368;336;235;233;204;221;0;0;1;0;0;0;1;0;2;0;0;1;2;0;0;0;25;11;137;115;126;110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;CHERHLUN;260453;260453;2e+16;15;Mizoram;2;Lunglei;40;HNAHTHIAL;40;40;11;CHERHLUN;0;304;304;1919;974;945;194;185;0;0;966;945;738;681;433;333;330;304;2;0;0;0;0;0;0;0;0;0;0;0;6;4;0;0;95;25;31;83;510;529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;TARPHO;260454;260454;2e+16;15;Mizoram;2;Lunglei;40;HNAHTHIAL;40;40;8;TARPHO;0;48;48;269;131;138;31;22;0;0;131;138;84;86;69;55;55;46;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;9;0;1;62;82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;MAUSEN;260455;260455;2e+16;15;Mizoram;2;Lunglei;30;LUNGLEI;30;30;12;MAUSEN;0;26;26;199;136;63;11;16;0;0;61;63;88;44;110;29;33;27;0;0;0;0;0;0;0;0;0;0;75;0;0;0;0;0;2;2;0;0;26;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;UKDASURI;260456;260456;2e+16;15;Mizoram;2;Lunglei;20;LUNGSEN;20;20;1;UKDASURY;0;61;61;339;171;168;32;31;0;0;171;168;45;11;86;87;82;86;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;1;0;0;85;81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;VANCHENG;260457;260457;1.01e+16;15;Mizoram;1;Aizawl;80;SERCHHIP;80;80;12;VANCHENGTE;0;21;21;120;54;66;9;13;0;0;54;66;43;38;27;24;27;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;26;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;GURUSORA;260458;260458;2e+16;15;Mizoram;2;Lunglei;20;LUNGSEN;20;20;23;GURUSORA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;THUAMPUI;260459;260459;2e+16;15;Mizoram;2;Lunglei;20;LUNGSEN;20;20;15;THUAMPUI;0;77;77;374;193;181;35;35;0;0;191;180;142;110;105;83;90;76;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;13;7;0;4;88;94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;SUGARBASORA;260461;260461;2e+16;15;Mizoram;2;Lunglei;20;LUNGSEN;20;20;5;SUGARBASORA;0;44;44;311;165;146;23;19;0;0;165;146;52;7;81;78;80;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;84;68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;MALSURI;260462;260462;2e+16;15;Mizoram;2;Lunglei;10;WEST BUNGHMUN;10;10;28;MALSURI;0;31;31;243;123;120;27;21;0;0;123;120;8;0;62;22;62;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;KHAWHRI;260463;260463;2e+16;15;Mizoram;2;Lunglei;40;HNAHTHIAL;40;40;9;KHAWHRI;0;55;55;305;157;148;38;28;0;0;157;148;106;98;75;72;68;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;0;0;82;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;AITHUR;260465;260465;2e+16;15;Mizoram;2;Lunglei;40;HNAHTHIAL;40;40;10;AITHUR;0;26;26;129;66;63;13;19;0;0;66;63;45;25;40;33;36;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;26;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;CHENGPUI;260466;260466;2e+16;15;Mizoram;2;Lunglei;30;LUNGLEI;30;30;16;CHENGPUI;0;16;16;77;40;37;11;7;0;0;40;37;28;28;25;21;24;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;15;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;LAMTHAI I;260467;260467;2e+16;15;Mizoram;2;Lunglei;20;LUNGSEN;20;20;27;LAMTHAI I;0;29;29;177;90;87;20;15;0;0;90;87;38;10;45;46;45;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;DENLUNG;260468;260468;2e+16;15;Mizoram;2;Lunglei;40;HNAHTHIAL;40;40;16;DENLUNG;0;31;31;136;60;76;13;11;0;0;60;76;46;49;30;40;28;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;30;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;OLD NGHARCHHIP;260469;260469;2e+16;15;Mizoram;2;Lunglei;40;HNAHTHIAL;40;40;12;NGHARCHHIP;0;72;72;404;215;189;60;45;0;0;215;189;140;112;87;32;70;27;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;12;4;2;54;126;103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;RALVAWNG;260470;260470;2e+16;15;Mizoram;2;Lunglei;30;LUNGLEI;30;30;20;RALVAWNG;0;61;61;290;139;151;21;27;0;0;136;150;118;123;75;52;66;51;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;32;56;32;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;THINGSAI;260471;260471;2e+16;15;Mizoram;2;Lunglei;40;HNAHTHIAL;40;40;13;THINGSAI;0;327;327;1870;946;924;183;170;0;0;933;924;752;711;474;460;389;432;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;1;84;22;90;87;382;377;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;NUNSURI;260473;260473;2e+16;15;Mizoram;2;Lunglei;20;LUNGSEN;20;20;29;NUNSURI;0;128;128;809;412;397;94;84;0;0;399;390;143;57;206;184;175;181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;3;0;0;206;213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;VANHNE;260474;260474;2e+16;15;Mizoram;2;Lunglei;20;LUNGSEN;20;20;16;VANHNE (L);0;99;99;514;269;245;65;41;0;0;262;245;178;155;138;123;115;118;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;22;5;0;6;131;116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;THEHLEP;260476;260476;2e+16;15;Mizoram;2;Lunglei;20;LUNGSEN;20;20;17;THEHLEP;0;37;37;181;95;86;16;15;0;0;95;86;75;61;50;35;40;33;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;9;2;2;5;43;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;TUICHAWNG;260477;260477;2e+16;15;Mizoram;2;Lunglei;20;LUNGSEN;20;20;8;TUICHAWNG;0;285;285;1693;936;757;157;120;18;0;756;714;360;102;518;283;365;264;12;16;0;0;0;0;1;0;0;0;0;0;14;1;0;0;126;2;17;18;401;456;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;LEITE;260479;260479;2e+16;15;Mizoram;2;Lunglei;40;HNAHTHIAL;40;40;18;LEITE;0;123;123;592;304;288;56;51;0;0;296;286;246;232;160;117;113;88;17;21;0;0;0;0;1;0;1;0;0;0;0;0;0;0;28;8;91;110;53;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;DARZO;260482;260482;2e+16;15;Mizoram;2;Lunglei;40;HNAHTHIAL;40;40;21;DARZO;0;158;158;1039;481;558;98;148;0;0;480;558;362;377;235;168;177;154;1;0;0;0;0;0;3;0;0;0;0;0;3;3;0;0;51;11;11;29;235;361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;BUALPUI H.;260483;260483;2e+16;15;Mizoram;2;Lunglei;40;HNAHTHIAL;40;40;14;BUALPUI (H);0;98;98;578;285;293;56;55;0;0;283;292;192;184;143;135;116;127;0;0;0;0;0;0;1;0;2;0;0;0;3;1;0;0;21;7;69;79;73;79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;MUALLIANPUI;260486;260486;2e+16;15;Mizoram;2;Lunglei;40;HNAHTHIAL;40;40;22;MUALLIANPUI;0;134;134;827;398;429;76;93;0;0;395;427;312;304;191;136;161;126;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;28;10;6;7;201;286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;PACHANG;260487;260487;2e+16;15;Mizoram;2;Lunglei;20;LUNGSEN;20;20;40;PACHANG;0;6;6;26;13;13;0;2;0;0;12;13;13;11;9;7;9;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;SAIREP;260488;260488;2e+16;15;Mizoram;2;Lunglei;30;LUNGLEI;30;30;24;SAIREP;0;27;27;138;71;67;14;15;0;0;71;67;57;50;40;35;40;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;28;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;CHHUMKHUM;260489;260489;2e+16;15;Mizoram;2;Lunglei;20;LUNGSEN;20;20;37;CHHUMKHUM;0;23;23;91;49;42;8;11;0;0;37;40;29;17;28;11;20;10;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;21;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;LUNGPUITLANG;260490;260490;2e+16;15;Mizoram;2;Lunglei;40;HNAHTHIAL;40;40;23;LUNGPUITLANG;0;27;27;167;81;86;17;21;0;0;81;86;62;60;38;35;35;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;5;1;38;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;RUNTUNG;260491;260491;2e+16;15;Mizoram;2;Lunglei;20;LUNGSEN;20;20;43;RUNTUNG;0;23;23;137;74;63;17;16;0;0;74;63;44;38;39;32;38;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;35;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;HLUMTE;260492;260492;2e+16;15;Mizoram;2;Lunglei;30;LUNGLEI;30;30;26;HLUMTE;0;26;26;153;76;77;10;10;0;0;76;77;65;67;51;44;51;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;23;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;THANGPUI;260493;260493;2e+16;15;Mizoram;2;Lunglei;30;LUNGLEI;30;30;29;THANGPUI;0;14;14;72;32;40;7;16;0;0;32;40;18;17;19;17;19;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;12;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;CHITHAR;260495;260495;2e+16;15;Mizoram;2;Lunglei;20;LUNGSEN;20;20;42;CHITHAR;0;35;35;182;99;83;23;22;0;0;98;83;71;52;48;24;42;21;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;14;51;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;RANGTE;260498;260498;2e+16;15;Mizoram;2;Lunglei;20;LUNGSEN;20;20;46;RANGTE;0;77;77;427;217;210;60;52;1;0;202;207;109;75;106;92;99;92;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;6;0;0;0;111;118;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;THAIZAWL;260500;260500;2e+16;15;Mizoram;2;Lunglei;30;LUNGLEI;30;30;25;THAIZAWL;0;46;46;264;146;118;28;24;0;0;132;117;105;85;72;49;28;35;35;14;0;0;0;0;1;0;0;0;0;0;0;0;0;0;8;0;1;0;73;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;BUALTE;260501;260501;2e+16;15;Mizoram;2;Lunglei;30;LUNGLEI;30;30;27;BUALTE;0;53;53;289;135;154;35;32;0;0;128;153;90;100;76;81;66;73;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;59;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;THANGTE;260503;260503;2e+16;15;Mizoram;2;Lunglei;30;LUNGLEI;30;30;30;THANGTE;0;24;24;128;59;69;9;14;0;0;59;69;49;49;36;40;33;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;23;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;THUALTHU;260504;260504;2e+16;15;Mizoram;2;Lunglei;30;LUNGLEI;30;30;31;THUALTHU;0;70;70;356;182;174;32;29;0;0;180;173;122;111;95;86;86;79;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6;0;4;87;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;BUKNUAM;260507;260507;2e+16;15;Mizoram;2;Lunglei;20;LUNGSEN;20;20;57;BUKNUAM;0;46;46;210;119;91;15;17;0;0;119;91;33;16;53;4;52;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;66;87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;VAISAM;260508;260508;2e+16;15;Mizoram;2;Lunglei;20;LUNGSEN;20;20;58;VAISAM;0;62;62;334;172;162;34;39;0;0;172;162;117;94;83;79;74;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;3;0;0;89;83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;08;;;;SANGAU E.;260509;260509;3e+16;15;Mizoram;3;Chhimtuipui;30;SANGAU;30;30;6;SANGAU;0;386;386;2428;1237;1191;270;256;1;0;1189;1189;777;633;530;267;363;244;0;0;0;0;0;0;2;0;0;0;0;0;7;4;0;0;158;19;196;412;511;512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;06;;;;KURBALAVASORA;260511;260511;3e+16;15;Mizoram;3;Chhimtuipui;10;CHAWNGTE;10;10;2;KURKALAVASORA;0;67;67;400;214;186;35;31;0;0;213;186;106;9;90;1;77;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;124;185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
